0.805006	-0.281469
1.00127	-0.207402
0.98039	-0.171142
0.9016	-0.0281443
1.00723	-0.404025
0.778284	-0.16592
0.963821	-0.0984575
0.664273	-0.122206
0.811705	-0.247987
1.03902	-0.281724
1.02213	-0.227119
0.939898	-0.272834
1.06337	-0.437694
1.07305	-0.358516
0.801448	-0.393097
1.85709	-1.72717
2.10239	-2.33317
1.64865	-1.28368
2.52714	-2.8974
2.33942	-2.54182
1.95968	-2.13385
2.06082	-2.39818
1.91702	-2.27159
2.71929	-3.47443
2.53594	-3.16302
1.97378	-2.34159
2.57656	-3.26702
2.55098	-3.32886
2.6876	-3.55924
2.84439	-3.75459
2.95037	-3.89686
2.95907	-3.94144
2.94041	-3.88985
2.62133	-3.41346
2.78376	-3.6488
2.5633	-3.30718
1.50695	-1.20255
1.77638	-1.32739
1.66427	-1.3754
1.60625	-1.50576
1.56745	-1.53848
1.91635	-2.08667
1.96645	-2.33246
1.40448	-1.55804
1.5148	-1.74084
1.25311	-1.32592
0.970278	-0.995914
0.499549	-0.489575
0.675294	-0.901218
0.995076	-1.42409
0.707696	-1.15456
0.292119	-0.781236
0.234939	-0.747752
0.224328	-0.82225
0.270058	-0.893453
0.306884	-0.937492
0.480098	-1.10521
0.984141	-1.50667
1.08389	-1.39474
0.905525	-1.00671
1.22038	-1.3904
1.60365	-1.97019
1.63836	-2.19568
1.89507	-2.64483
2.1236	-2.93993
2.19859	-3.0434
2.38313	-3.27791
1.80482	-2.04792
1.77417	-1.49137
1.76213	-1.45378
1.42095	-0.966555
1.19731	-0.733756
1.07907	-0.642621
0.893181	-0.509992
0.745129	-0.634945
0.270441	-0.379193
-0.0603925	-0.371066
-0.396077	-0.301946
-0.445967	-0.495004
-0.191395	-0.515126
-0.0321614	-0.676172
-0.0838523	-0.500163
0.111142	-0.460259
0.318473	-0.409528
0.264781	-0.277664
0.426922	-0.512821
0.871181	-0.933506
1.26347	-1.39781
1.51538	-1.63833
1.88159	-1.92106
1.72794	-1.84525
1.91828	-1.75937
1.92472	-1.79569
1.41682	-1.04765
0.188029	-0.24433
0.18762	-0.240044
0.199321	-0.264903
0.248378	-0.258938
0.16421	0.0621302
0.00960238	0.137899
0.0776586	-0.100302
0.533312	-0.570433
0.552035	-0.274242
0.849874	-0.598296
0.825538	-0.683283
2.40477	-2.68043
2.77694	-3.01865
2.19687	-2.26858
0.473994	-0.698635
0.820806	-0.884273
1.6549	-1.38768
2.28722	-2.40746
2.12935	-2.31112
2.02892	-1.86518
1.41245	-1.12061
0.826544	-0.858144
0.922486	-0.96165
0.57584	-0.262847
0.279064	0.106741
0.0401666	0.0656141
0.0327287	0.267938
0.273913	0.285341
0.693813	0.473712
0.968582	0.48954
0.902831	0.399863
0.790353	0.112491
0.879765	0.105846
0.606668	-0.254017
0.608865	-0.337261
0.829127	-0.364461
0.960481	-0.39863
0.852001	-0.0526487
0.987825	-0.233648
0.833605	-0.285013
0.851528	-0.394376
0.677034	-0.32175
0.416575	-0.332781
1.0131	-0.697575
1.44107	-1.5828
1.55267	-1.7574
1.32147	-1.57771
1.09081	-0.804311
0.417542	-0.293302
0.624755	-0.460541
1.1527	-0.957035
0.927198	-0.698913
1.11788	-0.937121
1.27249	-1.11902
1.44215	-1.28828
1.4046	-1.26694
0.891472	-0.624541
0.878564	-0.557851
1.33784	-0.729744
1.39915	-0.52845
1.90952	-1.12869
2.07262	-1.25389
2.02734	-0.97922
2.06549	-1.13083
2.14936	-1.08144
1.92044	-0.646883
1.45166	-0.596415
1.55752	-0.930056
1.26083	-0.754652
1.36818	-0.959538
1.46506	-0.999352
1.63731	-1.30938
1.06778	-0.592837
0.709985	-0.455018
0.5631	-0.321359
0.861131	-0.752745
1.00341	-0.982307
1.41108	-1.5232
1.11297	-1.17976
1.2425	-1.4751
1.42096	-1.52584
1.65187	-1.53002
1.66539	-1.39268
1.83555	-1.47347
2.07042	-1.35838
1.36958	-0.743769
1.97572	-1.27016
2.94127	-2.42364
1.85791	-1.00131
1.47405	-0.893427
1.69437	-1.20487
2.57176	-1.95672
2.03906	-1.24795
1.87801	-0.827703
1.88625	-1.31757
1.49029	-0.818683
1.55082	-1.01695
1.14429	-0.619376
1.30236	-0.824331
1.23133	-0.899171
1.1802	-0.555348
1.12114	-0.406493
0.990232	-0.218392
0.956914	-0.0302903
1.08014	-0.0820432
0.957949	-0.308475
1.14231	-0.563739
0.90205	-0.0621531
0.925981	-0.166607
0.965265	-0.21378
0.957528	0.0357685
0.628208	-0.283702
0.560567	0.193997
0.729541	0.0646362
1.0357	-0.208296
1.15773	-0.236841
1.02052	-0.446281
0.714384	-0.179992
0.884559	-0.537917
1.02197	-0.533296
1.02474	-0.293922
0.824935	0.0276891
0.848735	-0.195287
0.79725	-0.472142
0.429519	-0.553063
1.27725	-1.0003
1.02517	-0.531641
0.630156	-0.0345578
0.191413	0.250198
0.735801	0.169352
1.14221	-0.247468
1.17448	-0.575341
1.21942	-0.645019
1.2747	-0.827393
1.51563	-1.15102
1.2771	-0.921389
1.28091	-1.03959
1.418	-1.3511
1.35565	-1.47037
1.16974	-1.37232
1.10091	-1.41018
1.24127	-1.75369
1.35857	-1.99652
1.30675	-2.0393
1.22459	-1.91524
0.899575	-1.56209
0.507903	-1.15997
0.518921	-1.07872
0.531024	-0.952497
0.634245	-0.836617
0.733958	-0.626308
0.784028	-0.468802
0.812367	-0.402809
0.80128	-0.353576
0.726762	-0.255506
0.788067	-0.326574
0.812292	-0.54686
1.34592	-1.28198
2.57683	-2.65512
2.84861	-2.53881
1.29471	-0.564619
1.54573	-1.31289
2.07787	-1.71731
2.75354	-2.47962
1.56302	-0.992982
1.94481	-1.37534
2.3389	-2.09626
1.83983	-1.47361
1.50491	-1.05632
1.35822	-0.907025
1.17204	-0.696638
1.28356	-0.861641
1.07307	-0.522594
1.07671	-0.485146
1.16658	-0.542571
1.21132	-0.549789
1.3167	-0.614046
1.59018	-0.970077
1.91537	-1.50402
1.61923	-1.15354
1.53225	-1.23923
1.54957	-1.38894
1.52033	-1.51626
2.12507	-2.47799
2.2636	-2.83027
2.06608	-2.43603
2.10974	-2.54991
2.38188	-2.98565
2.07827	-2.43409
2.3142	-2.7795
1.70288	-1.25527
1.21328	-0.575047
1.28343	-0.809752
1.61121	-1.36168
2.10491	-2.18641
1.99058	-2.38666
2.5102	-3.29694
2.45537	-3.14027
2.37259	-3.00528
1.91889	-2.16443
1.99659	-2.06153
2.02425	-2.06422
2.14896	-2.14278
1.13244	-1.03733
0.933963	-0.816855
0.999909	-0.691335
0.992387	-0.683786
0.959863	-0.345834
0.959567	-0.131826
0.547024	-0.187601
2.19955	-2.00275
1.73927	-1.26473
2.20736	-1.73168
3.30526	-3.5876
2.87553	-2.49542
1.62935	-1.0371
1.30754	-0.768016
1.39818	-0.890929
1.00753	-0.860166
1.12562	-0.613501
0.91391	-0.608833
1.15304	-0.542579
1.47118	-0.742442
0.747384	-0.195913
0.627292	-0.0906854
0.669906	-0.1613
0.965339	-0.430548
1.01319	-0.531973
1.08553	-0.60944
0.94437	-0.726031
0.89391	-0.583022
0.878361	-0.398823
0.900728	-0.47571
0.805258	-0.274244
1.1764	-0.862075
1.77036	-1.30578
1.22444	-0.467773
1.90751	-1.59853
0.749483	-0.330152
0.597018	-0.505893
-0.326307	-0.219149
-0.229658	-0.230101
0.171152	-0.0911614
0.479862	0.165281
0.848678	0.370472
0.694153	0.116964
0.947715	0.452207
0.876854	0.287541
0.708379	0.0323259
0.347835	-0.336308
0.702441	-0.792973
0.523082	-0.842285
0.822872	-0.938892
0.809147	-0.625464
0.713343	-0.699412
0.389526	-0.392983
-0.411109	-0.024517
-0.436664	0.00728006
0.135171	0.335606
0.259091	0.246035
0.434854	0.0868414
0.690737	-0.0963881
0.521518	0.0476208
0.436333	-0.0256454
0.46397	-0.120977
0.977086	-0.808567
0.852112	-0.562823
0.873204	-0.762657
2.20105	-1.74323
3.02937	-2.68053
3.53403	-3.60403
3.46921	-4.14155
2.34919	-2.82498
2.44673	-2.9869
2.35285	-2.63658
1.70746	-1.56893
0.949071	-1.10224
0.388847	-0.848794
0.184646	-0.919273
0.318388	-1.07288
1.26296	-1.51698
1.97711	-2.19744
2.63081	-3.28472
2.16158	-2.48863
1.80498	-2.04899
1.79322	-1.95026
1.58133	-1.50984
1.25091	-0.955936
1.20924	-1.09873
1.0176	-0.686703
0.877759	-0.634607
1.16612	-0.528738
1.25769	-0.736574
1.18087	-0.179814
1.09577	-0.422084
1.88111	-1.69539
2.45	-2.82001
2.16672	-2.12417
2.5009	-2.20783
2.71852	-2.28993
1.96631	-1.32669
1.24444	-1.05761
1.19436	-0.907328
0.444465	0.334784
0.243368	0.0754258
0.880459	-0.482637
1.07349	-0.811739
1.22632	-0.910504
1.13683	-0.752552
1.02015	-0.528745
1.51463	-1.14805
0.86849	-0.395988
1.85174	-1.36769
2.42011	-1.98826
2.72724	-2.53303
2.29388	-1.93677
2.4042	-2.16305
2.05043	-1.62365
2.11281	-1.69275
2.19521	-1.86955
2.47736	-2.37307
2.62876	-2.66064
2.25747	-2.72305
2.49557	-3.17381
2.04285	-2.27453
2.1098	-2.05265
1.72667	-1.23779
2.10349	-1.65988
1.68582	-1.00563
1.58655	-1.18224
1.11985	-1.01542
1.13944	-0.785358
1.03143	-0.845259
0.878469	-0.554986
0.879092	-0.801807
0.98264	-0.772761
0.865832	-0.203628
0.994558	-0.0884199
1.08849	-0.324268
0.961368	-0.23418
0.870753	0.0283036
0.929541	-0.0949949
0.885852	-0.0391869
0.958059	-0.17957
0.830547	-0.283049
0.941625	-0.370566
0.777265	-0.116982
0.342958	-0.182386
0.565811	-0.161558
0.950222	-0.950903
0.768609	-0.885199
0.757942	-0.823519
0.324426	-0.458526
-0.170281	-0.130187
-0.227596	0.0957074
-0.0257812	0.0761117
0.17999	0.188488
0.268243	0.546002
0.452505	0.548366
0.769254	0.260119
0.598406	0.159133
0.476699	0.0296145
0.627117	-0.214153
0.408924	-0.0611679
0.785944	0.103183
0.668082	0.0694012
0.663309	0.068357
0.835036	-0.356241
1.92365	-1.32631
1.94677	-1.30159
1.94245	-1.23198
1.93105	-1.234
1.88452	-1.16552
1.73505	-1.01344
-0.0050008	0.0274552
-0.310653	0.227838
0.179816	0.299249
0.369108	0.491966
0.116703	0.322035
0.407434	0.532309
0.180139	0.0674353
0.244728	-0.401776
0.803368	-0.678355
1.30052	-1.25445
0.805571	-0.635439
1.32583	-1.13836
2.09769	-2.35668
2.1162	-2.33728
2.17908	-2.29655
2.01757	-1.99409
1.76574	-1.52811
1.81659	-1.35289
1.83614	-1.38409
2.00046	-1.57226
2.33747	-1.82826
2.13216	-1.40627
1.727	-0.813046
1.79026	-0.880324
1.59716	-0.605585
1.48291	-0.462243
1.68852	-0.780403
1.11861	-0.659904
0.656095	-0.142266
1.17455	-0.567107
0.968315	-0.0578049
1.59736	-0.995739
2.46871	-2.47001
2.66706	-2.69427
2.48923	-2.4784
2.07741	-1.84689
1.83058	-1.37914
1.79126	-1.32205
2.15277	-1.6875
1.53219	-0.980741
1.27994	-0.895015
0.61702	-0.563253
0.783412	-0.129341
0.970694	0.0997151
1.05809	0.185697
1.06251	0.204241
1.1098	0.200819
1.10771	0.221952
0.887479	-0.440592
1.13229	-0.50005
0.992235	-1.31709
0.793957	-1.24748
0.850886	-1.14481
0.958979	-1.15736
0.902227	-1.05579
1.06035	-1.03746
1.24015	-0.991025
1.34299	-0.897926
1.32391	-0.618595
1.70368	-1.08185
1.58751	-1.05243
1.86462	-1.2045
1.70852	-1.32395
1.41898	-0.959656
1.47253	-0.998551
1.69962	-1.49556
2.00807	-2.17215
2.02408	-2.2912
1.19641	-0.618261
0.840278	-0.878528
0.635357	-0.722512
0.717699	-0.944332
2.16053	-1.89978
2.04615	-1.76314
2.13511	-1.8274
1.94116	-1.7115
2.4302	-2.39559
2.14445	-2.09091
1.93963	-1.85709
1.65337	-1.5697
1.42694	-1.48326
0.931209	-1.09875
0.413907	-0.853026
0.180017	-0.835821
0.0913477	-0.955214
0.218236	-1.1123
0.445999	-1.27847
0.779544	-1.49907
0.930398	-1.44899
0.793991	-1.28438
0.895202	-1.2682
1.04812	-1.42536
1.00065	-1.20048
0.94022	-1.06515
1.01511	-1.21611
0.772246	-0.864947
0.149711	-0.395535
0.198037	-0.155228
0.373376	0.379849
0.567028	0.438922
0.471568	0.340742
0.546133	0.73903
0.802059	0.89748
0.694899	0.679503
0.697642	0.704035
0.374552	0.135847
0.215071	0.159885
0.321707	0.0308732
0.791982	-0.302452
1.83707	-1.5065
2.08812	-1.5125
2.04197	-1.51608
1.88903	-1.43913
1.85078	-1.37811
2.25355	-1.88024
2.48065	-2.10255
3.00047	-3.03298
3.07698	-3.14061
3.21489	-3.21443
3.56604	-3.41573
2.78082	-2.32717
2.57408	-2.07037
2.11015	-1.52251
1.99865	-1.37945
1.12854	-0.653203
0.6692	-0.294988
0.803572	-0.461472
0.951558	-0.777171
1.31031	-1.03834
1.09669	-0.663901
1.00983	-0.610131
1.07531	-0.562782
0.880832	-0.181634
1.02421	-0.401931
1.07223	-0.24181
1.04702	-0.288645
